submission_date,state,tot_cases,conf_cases,new_case,tot_death,conf_death,new_death
2020-09-16,IL,268246,266151,1941,8599,8367,35
2021-07-11,NH,99748,0,20,1375,0,0
2021-01-13,IL,1046030,1046030,5862,19617,17840,120
2021-01-03,ID,142507,117898,308,1448,1281,0
2020-03-02,MS,0,0,0,0,0,0
2022-01-14,IN,1425877,0,15856,20226,19491,103
2021-09-15,MO,794471,0,2639,11028,0,6
2021-04-02,MD,414385,0,1457,8876,8668,18
2020-11-11,ME,8202,7300,0,158,157,0
2021-10-01,ND,133519,117282,711,1621,0,10
2021-05-25,DE,108505,101096,51,1659,1517,0
2021-07-28,ID,199516,159544,358,2190,1906,1
2022-01-02,MT,197724,162868,0,2906,2906,0
2020-03-15,ID,5,0,4,0,0,0
2021-09-27,MS,486195,280331,1520,9538,6406,19
2020-12-25,WA,234632,0,2971,3184,0,0
2020-11-29,ND,79252,79252,594,927,0,7
2021-05-23,NV,322622,322622,135,5552,0,0
2022-02-28,IN,1681685,0,1354,22843,21953,43
2021-08-15,CT,362890,330750,527,8307,6837,0
2021-05-24,IN,740564,0,375,13530,13114,1
2021-11-09,NC,1489587,1259412,1493,18625,16393,22
2021-04-20,ME,58466,43750,501,768,743,1
2020-02-18,ND,0,0,0,0,0,0
2020-09-28,MD,123880,0,477,4060,3902,5
2021-06-01,MI,997299,892690,536,20624,19401,17
2022-01-27,MS,712133,405617,6535,10806,7237,32
2020-02-14,IL,2,0,0,0,0,0
2021-12-03,IN,1118335,0,5600,17712,17117,60
2020-03-19,DE,38,38,13,0,0,0
2020-03-16,VT,8,0,4,0,0,0
2021-11-06,MD,565355,0,791,10990,10759,7
2020-05-17,NH,3596,0,40,172,0,1
2020-02-02,NE,0,0,0,0,0,0
2021-03-08,NC,868544,758911,986,12460,11019,12
2021-06-26,MS,321559,196773,84,7471,5152,1
2020-11-24,NH,18382,0,340,513,0,1
2021-05-15,NC,980144,842417,1085,13285,11721,11
2021-08-20,ME,73653,53423,192,923,862,2
2020-02-02,MS,0,0,0,0,0,0
2020-01-31,CA,0,0,0,0,0,0
2021-09-26,MS,484675,279862,591,9480,6368,12
2021-09-11,ID,233577,186109,947,2472,2133,12
2021-08-22,WI,716806,646510,1103,8370,7518,1
2021-01-10,NV,248568,248568,2259,3467,0,17
2020-09-28,NV,79297,79191,462,1627,0,0
2020-12-10,CA,1450235,1450235,29677,20458,20458,203
2021-09-20,MI,1117846,995910,2735,22034,20700,12
2020-11-30,ID,101698,86271,1214,929,854,9
2021-09-14,IN,913528,0,3515,14931,14473,93
2021-07-30,ID,200484,160324,529,2197,1913,2
2021-09-25,ND,129330,114637,141,1604,0,0
2021-06-01,DE,108893,101414,17,1661,1519,0
2020-06-08,MS,20013,19864,428,1115,1096,14
2021-12-19,MI,1614141,1420838,0,27739,25824,0
2020-10-30,NV,99786,99786,1232,1777,0,8
2021-06-06,MD,460575,0,104,9702,9485,6
2021-01-12,VT,8637,0,161,161,0,1
2020-05-14,MI,77180,71955,3332,5367,5074,46
2021-07-24,WI,682397,616792,320,8244,7401,4
2020-05-22,NC,21782,21781,789,784,784,18
2021-05-05,DE,106198,99042,168,1628,1487,2
2021-04-15,MD,431795,0,1444,9101,8891,20
2021-03-27,MT,104097,96922,117,1436,1436,1
2021-01-17,NH,56864,0,919,933,0,6
2022-02-10,VT,100474,0,382,537,0,3
2020-03-22,WA,1739,0,180,95,0,1
2022-02-11,DE,253010,230781,443,2601,2387,0
2022-01-06,MT,201720,165602,1162,2916,2916,4
2021-01-29,DE,78850,75116,621,1078,971,3
2020-07-09,DE,12854,11927,143,518,461,1
2021-11-27,MI,1463919,1291459,5563,25244,23595,0
2020-09-19,NC,196050,191725,1564,3525,3491,26
2020-02-26,CA,31,31,6,0,0,0
2020-10-13,CA,852406,852406,2378,16480,16480,10
2021-01-28,ND,97458,93182,153,1419,0,2
2020-12-22,CA,1925007,1925007,32659,22826,22826,111
2021-06-13,IN,749477,0,380,13732,13312,0
2020-09-17,WI,100574,94746,2134,1239,1231,2
2020-05-03,WA,15257,0,250,834,0,4
2021-11-21,NH,150813,0,0,1662,0,0
2020-09-17,WA,82019,0,425,2031,0,11
2021-09-04,IN,876725,0,3245,14615,14164,52
2021-03-07,ID,172931,139874,0,1879,1652,0
2020-07-09,MS,40927,40162,1180,1631,1588,28
2022-01-22,ME,166898,122407,69,1698,1555,0
2021-02-24,CT,278184,259600,1493,7595,6230,23
2021-04-20,ID,185465,148831,238,2022,1762,0
2021-10-05,DE,135267,124121,283,1975,1808,3
2021-02-05,ID,164969,134265,404,1758,1544,11
2021-07-07,MO,627804,0,1708,9377,0,2
2022-01-13,IN,1410021,0,16447,20123,19393,88
2021-02-03,NH,66721,0,337,1076,0,10
2021-09-14,NH,112747,0,421,1448,0,5
2022-02-16,CT,717520,643476,1828,10318,8445,-2
2021-03-10,NC,871849,761090,1856,12498,11049,21
2020-12-08,CT,138258,129629,2414,5242,4228,18
2021-11-13,MO,871996,0,964,12344,0,1
2020-12-31,MT,81555,81555,255,961,961,11
2020-09-22,CT,56160,53814,136,4496,3601,1
2021-09-25,MS,484084,279475,591,9441,6336,8
2020-02-28,WA,1,0,0,0,0,0
2020-02-08,MS,0,0,0,0,0,0
2020-06-14,ND,3080,3080,22,74,0,0
2020-08-12,ND,8171,8171,201,120,0,0
2020-08-08,NV,55644,55419,887,977,0,30
2020-06-25,VT,1094,0,7,55,0,0
2020-03-13,NH,6,0,0,0,0,0
2020-10-09,DE,22154,21085,181,651,571,0
2021-07-28,MI,1013888,906578,855,21189,19923,3
2020-09-27,MI,239089,216695,826,7090,6760,12
2021-10-03,ID,260351,206862,339,2963,2510,-1
2021-10-21,AL,814793,609604,1614,15979,12409,15
2020-04-30,MS,8460,8420,247,580,579,11
2020-10-26,CA,901010,901010,2981,17298,17298,12
2020-02-09,ND,0,0,0,0,0,0
2022-01-21,NH,257793,0,3078,2135,0,12
2020-01-26,MI,0,0,0,0,0,0
2021-06-14,ID,193743,155071,78,2116,1845,0
2020-09-21,ND,18508,18508,264,196,0,3
2022-02-03,NC,2475673,2082549,12952,21568,18881,49
2020-08-24,DE,17091,16123,80,604,532,0
2020-02-15,MD,0,0,0,0,0,0
2020-12-06,NE,138758,0,1264,1194,0,0
2021-06-02,VT,22681,0,8,248,0,0
2021-02-22,MS,293769,182628,749,6977,4869,18
2021-11-07,MT,180452,150733,0,2415,2415,0
2020-10-31,MO,202877,0,1900,3505,0,38
2020-02-08,DE,0,0,0,0,0,0
2020-05-07,ID,2178,2007,20,67,49,1
2021-07-08,MT,114189,101846,87,1672,1672,1
2021-11-04,DE,145056,132821,301,2101,1927,5
2020-09-04,MI,210933,191473,1111,6874,6553,5
2020-12-20,NE,156281,0,711,1486,0,11
2021-04-14,WI,648094,587561,1003,7402,6695,8
2020-11-12,MO,263366,0,5745,4028,0,41
2020-07-19,NV,35977,35765,1288,673,0,1
2021-02-19,VT,13184,0,86,196,0,2
2020-06-24,NE,18100,0,134,257,0,1
2020-04-01,CT,3557,0,429,85,0,16
2020-10-24,ME,6137,5475,0,146,145,0
2020-03-11,ID,0,0,0,0,0,0
2021-08-28,MS,432952,255350,2656,8311,5667,16
2021-05-07,MS,314404,192605,209,7346,5071,2
2021-07-31,ID,200773,160548,289,2199,1915,2
2021-10-17,MT,165515,140267,423,2164,2164,18
2021-04-26,MT,108111,99030,14,1563,1563,0
2021-08-28,NC,1198560,1018612,8071,14860,13077,66
2021-05-19,NE,222881,0,103,2240,0,-4
2021-02-15,MS,290556,181087,807,6909,4823,20
2020-08-30,WI,80300,75337,570,1130,1122,3
2020-02-10,CA,6,6,0,0,0,0
2020-08-04,AL,93210,89495,949,2471,2234,47
2021-02-10,IL,1152995,1152995,2825,21869,19739,67
2021-07-13,MI,1006002,899954,327,21116,19854,2
2020-06-18,MI,111653,101630,804,6201,5898,13
2021-12-12,CT,439423,399151,0,8972,7351,0
2021-04-24,MO,581643,0,379,8931,0,5
2020-05-04,DE,5846,5690,216,182,182,5
2021-12-20,NH,186678,0,3622,1843,0,7
2021-05-10,DE,106969,99718,92,1641,1499,5
2020-09-03,WI,82922,77856,740,1154,1146,4
2021-01-13,ID,152364,125036,1091,1564,1378,8
2020-07-31,ID,20721,19463,475,189,166,12
2020-12-25,ME,21547,18517,321,319,314,2
2020-03-04,ME,0,0,0,0,0,0
2020-05-04,MD,26408,0,946,1401,1328,49
2020-12-25,NV,214064,214064,1853,2943,0,27
2021-09-27,NE,264840,204915,592,2813,2418,4
2021-05-03,DE,105841,98753,141,1626,1485,0
2020-03-28,ID,261,0,31,5,0,1
2021-07-12,MT,114325,101972,29,1674,1674,1
2020-10-29,MD,143387,0,962,4266,4106,13
2022-01-29,WI,1503420,1321190,0,12291,11062,0
2022-01-28,WA,1260542,0,13876,10699,0,52
2021-12-12,MD,602934,0,1361,11380,11147,9
2020-02-17,IL,2,0,0,0,0,0
2020-08-26,VT,1443,0,3,57,0,0
2020-02-27,ME,0,0,0,0,0,0
2021-06-02,NC,993050,852006,424,13476,11886,9
2021-03-05,MI,696947,632258,1690,16727,15734,16
2020-02-24,NV,0,0,0,0,0,0
2021-07-16,MS,327528,200205,724,7586,5233,6
2021-01-01,MO,450801,0,1232,6899,0,43
2021-08-18,NH,103989,0,256,1396,0,0
2021-04-20,NE,217811,0,491,2229,0,7
2020-12-12,MI,536632,493908,2611,11754,11160,138
2021-03-14,MD,393441,0,860,8587,8383,16
2021-12-19,VT,54291,0,435,436,0,1
2021-12-16,NV,482138,468023,837,8263,0,19
2020-11-08,MD,153996,0,1081,4374,4210,13
2020-12-29,MT,80426,80426,427,939,939,12
2021-11-24,IL,1784900,1784900,5058,29258,26313,24
2021-03-28,MS,305489,187868,130,7184,4969,0
2021-10-06,IL,1643993,1643993,2932,27878,25153,67
2022-02-09,VT,100092,0,448,534,0,3
2021-04-19,IL,1304200,1304200,1959,23976,21685,21
2021-02-07,MO,535841,0,577,8258,0,23
2021-09-17,WA,620800,0,4053,7201,0,56
2021-12-05,DE,156454,143015,532,2194,2010,0
2020-12-24,AL,338203,277420,3536,6699,5537,61
2020-04-14,IN,8527,0,291,385,385,35
2020-04-26,CA,42164,42164,1027,1647,1647,74
2020-03-25,AL,467,443,173,10,7,4
2020-07-27,NC,114832,114187,1571,1986,1984,21
2021-03-20,MD,399016,0,1118,8687,8480,19
2020-05-21,MI,89671,83033,1245,5645,5347,42
2021-10-14,ND,140746,122007,560,1669,0,7
2021-08-23,AL,665404,508404,3485,12834,10108,57
2021-07-04,NH,99589,0,17,1372,0,0
2021-02-04,MS,282356,177342,1141,6766,4757,19
2021-05-01,MT,108985,98928,168,1574,1574,3
2020-05-27,WA,20434,0,139,1095,0,17
2020-09-02,ME,4617,4145,69,133,132,1
2021-12-20,MI,1629362,1434837,15221,27901,25984,99
2021-08-08,ND,112336,102600,26,1542,0,0
2021-10-09,ME,94948,67658,64,1075,992,0
2021-01-09,IL,1024039,1024039,6717,19210,17494,102
2021-11-15,CA,4992875,4740002,8410,72570,0,134
2022-02-22,CA,8907611,8336730,40585,83523,0,650
2021-03-30,MD,409978,0,903,8821,8613,9
2020-05-15,IN,26655,0,602,1681,1546,45
2021-12-29,DE,174909,159831,1085,2283,2092,7
2021-10-03,NV,423575,423575,623,7180,0,7
2021-08-11,MI,1025003,916006,1730,21252,19982,7
2021-01-19,DE,73008,69757,481,1021,915,5
2020-05-26,NC,24305,24304,457,876,876,32
2020-05-13,ME,1515,1372,0,66,66,0
2020-02-21,MS,0,0,0,0,0,0
2020-08-24,AL,115695,109005,556,3186,2808,30
2021-12-23,MO,976883,0,6468,15880,0,11
2020-05-16,IL,92457,92457,2088,4129,4129,71
2021-12-29,MI,1710271,1507333,17027,29019,26988,84
2020-04-03,ND,173,0,14,3,0,0
2021-09-04,WI,742725,668791,1490,8525,7656,4
2022-01-30,ME,174225,128137,0,1738,1589,0
2021-09-08,NH,110256,0,540,1431,0,1
2021-08-01,ID,201062,160772,289,2201,1917,2
2021-09-17,ND,125598,112275,488,1586,0,1
2020-10-07,MD,128664,0,460,4112,3953,7
2021-03-12,NH,78074,0,310,1195,0,4
2021-07-28,MS,341862,207768,1908,7722,5329,12
2022-01-06,NC,1809624,1520355,28347,19920,17511,40
2021-12-13,MD,604385,0,1451,11392,11159,12
2020-04-11,IL,19180,0,1293,677,0,81
2020-03-08,NE,3,0,2,0,0,0
2020-02-19,AL,0,0,0,0,0,0
2021-09-02,NE,247320,0,1118,2347,0,8
2021-09-05,CT,375939,341788,402,8394,6911,0
2021-09-06,AL,723343,552820,2567,13821,10793,92
2022-02-07,CA,8655610,8079771,73361,80539,0,517
2020-12-15,MO,395706,0,4184,6042,0,55
2022-02-03,IL,2947493,2947493,8394,35077,31234,111
2021-06-07,WA,440036,0,366,5856,0,20
2020-10-03,NV,81812,81708,526,1662,0,11
2020-07-28,MO,52404,0,1151,1344,0,9
2021-07-02,WA,451800,0,468,5939,0,1
2020-12-27,WA,236885,0,944,3184,0,0
2021-02-20,MT,98641,98641,264,1341,1341,2
2021-10-27,DE,142969,130965,262,2069,1900,1
2021-12-05,MO,922489,0,1755,15462,0,3
2020-11-07,NE,83131,0,1674,703,0,2
2020-02-14,WA,1,0,0,0,0,0
2020-02-11,IL,2,0,0,0,0,0
2020-10-18,ME,5962,5323,22,146,145,0
2021-05-17,WI,669804,606274,136,7712,6958,0
2021-04-28,AL,526856,409932,438,11168,8922,5
2020-01-22,IL,0,0,0,0,0,0
2020-05-01,ND,1107,1107,40,23,0,4
2021-11-18,MO,890436,0,1782,15216,0,9
2020-08-13,ND,8322,8322,151,121,0,1
2020-10-15,MS,111636,99263,981,3472,3124,24
2020-09-10,ME,4792,4317,31,134,133,0
2020-12-15,WI,475340,442396,4055,4408,4122,56
2021-02-25,ME,44296,34952,179,701,679,0
2021-06-03,CT,347748,318367,70,8245,6777,-2
2022-01-29,IL,2897174,2897174,0,34439,30688,0
2020-07-30,NE,25804,0,383,313,0,0
2021-05-13,NV,320150,320150,436,5523,0,8
2021-08-15,NV,372808,372808,841,6180,0,10
2021-12-20,MS,523889,298965,1434,10364,6940,5
2021-03-11,CA,3516862,3516862,3184,54590,54590,270
2021-02-03,MS,281215,176762,1033,6747,4749,17
2020-02-20,VT,0,0,0,0,0,0
2021-04-09,NC,921854,798248,2309,12855,11362,8
2020-08-30,MO,89136,0,604,1858,0,14
2020-04-27,NV,4690,4690,88,213,0,0
2021-10-19,CA,4808543,4592312,4081,70437,70437,21
2020-11-22,ID,91653,78163,819,850,783,3
2021-02-07,NE,194783,0,160,1968,0,0
2021-03-02,NV,294289,294289,309,4967,0,10
2020-12-09,MS,175946,132423,2039,4742,3838,37
2022-02-15,ND,235873,177395,426,2168,0,3
2021-03-27,IL,1235578,1235578,2678,23498,21228,26
2021-01-08,CT,205994,193991,3236,6324,5127,37
2020-04-21,MO,6646,0,221,317,0,21
2020-04-12,NC,4532,4532,305,107,107,9
2020-07-15,NC,91678,91429,1915,1708,1706,25
2020-06-13,IL,132732,131871,673,6470,6289,29
2020-10-18,MT,22821,22821,588,241,241,1
2020-03-04,MT,0,0,0,0,0,0
2021-02-13,AL,479607,379876,1045,10168,8139,26
2020-01-28,NH,0,0,0,0,0,0
2021-09-06,MD,504061,0,1027,10125,9902,17
2021-02-04,ND,98095,93583,61,1426,0,4
2021-11-25,VT,45100,0,502,392,0,1
2021-08-20,NV,378700,378700,1207,6280,0,21
2022-01-30,IN,1604072,0,0,21301,20508,0
2020-03-27,MI,14759,14435,1383,218,198,53
2020-12-23,MT,78522,78522,575,914,914,19
2021-11-30,NV,470641,457643,898,8017,0,32
2020-03-19,MS,689,673,95,59,58,6
2022-01-03,MD,762022,0,14927,11985,11747,28
2020-08-28,CA,688858,688858,5329,12461,12461,165
2022-02-26,WI,1570460,1380047,0,13256,11887,0
2020-12-15,MS,188846,137532,2225,4982,3929,44
2020-12-07,AL,273701,228663,4487,5673,4774,48
2021-10-16,NC,1447606,1226079,2577,17924,15756,35
2021-07-01,NE,224828,0,137,2260,0,0
2021-04-06,MS,307423,188779,244,7219,4989,2
2021-02-21,MS,293020,182251,303,6959,4859,7
2020-09-27,NC,206848,201780,1258,3739,3697,26
2021-07-21,CT,351530,321281,228,8282,6813,0
2021-09-13,NE,254976,254976,632,2362,2362,2
2021-08-05,ID,203412,162587,743,2214,1927,4
2022-02-05,DE,250756,228811,445,2576,2362,13
2021-11-25,ME,118489,84543,548,1303,1201,0
2020-11-07,WA,118163,0,1807,2439,0,0
2020-12-16,NH,33433,0,888,625,0,21
2020-11-17,MD,169805,0,2149,4504,4338,16
2021-12-09,MD,598588,0,1520,11332,11099,18
2021-09-28,DE,132138,121366,290,1950,1784,8
2021-02-16,IN,651307,0,890,12195,11823,40
2020-11-09,MD,155371,0,1375,4383,4218,9
2020-11-21,ID,90834,77532,1070,847,783,2
2020-04-12,IN,7928,0,493,343,343,13
2020-12-31,ME,24201,20637,13,347,341,3
2021-10-27,NH,132441,0,0,1544,0,0
2020-12-27,MO,430715,0,2034,6667,0,52
2020-09-20,ID,37491,34368,244,443,405,2
2020-10-28,MT,29966,29966,620,325,325,20
2020-07-21,MS,54174,52598,1393,1992,1915,35
2020-02-15,MT,0,0,0,0,0,0
2020-11-24,CT,107280,99820,540,4881,3922,10
2020-10-10,WI,155602,147560,2971,1468,1458,17
2020-02-09,NE,0,0,0,0,0,0
2021-11-11,MT,183213,152736,0,2451,2451,0
2020-09-08,IL,254281,252353,1392,8405,8186,7
2021-08-27,WA,550109,0,4217,6507,0,36
2020-09-09,ME,4761,4288,27,134,133,0
2020-03-01,DE,0,0,0,0,0,0
2020-12-15,CA,1617370,1617370,32326,21178,21178,90
2020-02-06,MT,0,0,0,0,0,0
2020-08-17,NE,30578,0,162,362,0,1
2020-05-15,AL,11472,11259,332,627,593,13
2021-12-27,MI,1680996,1481480,35418,28644,26650,142
2021-11-21,CA,5014428,4758297,0,73000,0,0
2021-08-22,NE,238268,0,278,2302,0,0
2020-09-07,CA,735235,735235,3091,13596,13596,4
2020-09-18,AL,142289,128964,1336,3799,3312,16
2021-06-02,MT,112002,101282,158,1621,1621,8
2021-03-18,ND,101514,95616,111,1460,0,1
2021-01-01,MI,591739,543597,2011,13916,13131,100
2021-06-24,MT,113471,101256,68,1661,1661,4
2020-10-03,MI,245623,222491,956,7177,6846,25
2021-01-06,ME,27625,23193,537,385,379,13
2021-09-03,NC,1241261,1054301,8690,15268,13430,72
2021-05-26,VT,22612,0,19,248,0,0
2021-04-15,ME,56526,42579,573,763,739,5
2021-07-05,ME,69136,50560,18,860,829,0
2021-03-15,CA,3528795,3528795,2460,55330,55330,95
2021-04-05,NV,305357,305357,181,5275,0,1
2021-03-16,IN,674661,0,574,12846,12449,12
2020-10-15,MI,264602,239582,1796,7371,7035,17
2021-09-08,WA,589265,0,2931,6791,0,46
2021-12-24,VT,56335,0,574,441,0,0
2021-06-12,ND,110432,101324,6,1520,0,0
2020-11-14,CT,88645,82854,0,4737,3807,0
2021-01-14,DE,69803,66734,678,995,890,1
2020-07-25,ND,5876,5876,140,99,0,0
2020-01-28,ME,0,0,0,0,0,0
2020-07-16,MT,2342,2342,124,37,37,3
2021-07-23,NE,227142,0,206,2277,0,-7
2021-05-13,DE,107343,100044,131,1648,1506,4
2021-08-14,CA,4176766,4008750,14479,64138,64138,40
2020-08-05,WI,61110,56940,939,977,970,9
2020-01-25,MD,0,0,0,0,0,0
2021-12-03,CT,425275,386371,863,8925,7312,16
2021-05-14,CA,3661675,3661675,2034,61417,61417,66
2020-04-28,NC,9783,9783,448,399,399,15
2020-10-10,MT,18117,18117,203,209,209,6
2020-03-31,MO,2558,0,285,32,0,5
2020-07-18,MO,42336,0,644,1229,0,6
2020-07-22,MI,154774,140474,1592,6471,6157,13
2020-12-25,DE,55126,52954,831,891,791,3
2021-09-18,WA,624362,0,3562,7224,0,23
2020-05-20,WI,13431,13431,546,481,481,14
2021-01-12,IL,1040168,1040168,6642,19497,17743,134
2020-11-08,IN,210374,0,4652,4615,4381,38
2021-12-31,ID,319382,253175,0,4162,3434,0
2020-09-10,MO,105875,0,1729,2067,0,26
2021-04-04,DE,97277,91453,211,1566,1427,1
2022-02-20,VT,102257,0,0,550,0,0
2020-07-02,WI,32809,29738,584,800,793,7
2020-10-16,DE,23113,22030,239,662,581,1
2020-02-23,NV,0,0,0,0,0,0
2020-07-28,AL,82490,79495,1453,2168,1971,24
2021-11-06,NH,139324,0,0,1597,0,0
2020-05-17,IL,94191,94191,1734,4177,4177,48
2021-05-27,MO,598668,0,641,9081,0,6
2020-04-12,ND,308,0,15,8,0,1
2020-08-24,WA,71681,0,373,1867,0,4
2021-06-21,ND,110598,101444,31,1526,0,3
2021-07-09,MT,114240,101890,51,1673,1673,1
2020-07-29,DE,15140,14194,90,581,511,0
2021-06-10,VT,22756,0,10,249,0,0
2020-03-20,NC,152,152,48,1,1,0
2021-04-10,ID,183374,147212,221,1993,1735,0
2020-04-27,IL,45883,45883,1980,1983,1983,50
2020-03-10,NH,5,0,1,0,0,0
2021-04-30,IL,1335055,1335055,3207,24291,21960,39
2020-07-16,MS,48542,47326,1427,1836,1775,40
2022-02-04,MI,2295050,2009221,5331,32873,30379,149
2020-10-19,MI,272074,246403,2578,7464,7124,22
2021-05-20,WA,424957,0,949,5690,0,17
2020-07-07,MD,70396,0,492,3392,3253,15
2022-01-14,DE,221811,202808,3325,2396,2198,16
2020-07-12,NE,21118,0,174,285,0,0
2021-09-16,MS,473413,274274,2321,9214,6216,24
2020-05-14,MD,35903,0,1091,1934,1837,50
2020-05-28,WI,16974,16974,512,550,550,11
2020-09-25,CT,56587,54216,115,4501,3604,2
2020-10-29,IL,400171,395458,6363,9945,9675,56
2020-10-27,CT,68637,65901,538,4595,3687,6
2021-12-04,IL,1835076,1835076,0,29521,26535,0
2020-10-08,VT,1686,0,10,57,0,0
2021-08-20,MD,484847,0,1206,9950,9728,10
2020-12-17,ME,18341,15945,437,281,277,4
2020-08-11,MI,181046,164396,1706,6641,6323,15
2021-06-07,NH,98941,0,22,1357,0,2
2020-09-27,MS,99632,91131,348,3213,2934,3
2020-09-22,MS,97212,89394,473,3169,2894,12
2021-11-15,NV,461616,449331,1738,7844,0,36
2020-11-06,CA,951094,951094,6518,17898,17898,65
2022-02-22,AL,1275449,922385,1262,18224,14034,2
2020-11-05,MI,335991,306085,6015,8002,7630,53
2022-01-23,ME,166899,122408,1,1698,1555,0
2021-07-19,NC,1018653,870610,787,13714,12091,2
2022-02-19,ME,213770,156483,1335,1960,1776,0
2021-12-22,ND,170784,140329,413,1994,0,1
2021-09-16,CA,4588021,4387926,13885,67187,67187,186
2021-09-29,MO,819733,0,1859,11493,0,8
2020-08-09,NV,56456,56230,812,985,0,8
2022-02-14,DE,253748,231427,214,2643,2419,0
2021-10-26,MI,1260058,1115860,4463,23432,21981,66
2021-08-02,CT,355580,324521,417,8293,6821,0
2020-05-23,CA,90631,90631,2187,3589,3589,45
2020-09-20,MD,120156,0,412,4008,3851,6
2021-09-26,NH,118288,0,417,1474,0,1
2020-08-25,MI,198855,180507,1407,6783,6465,13
2021-07-19,NH,99966,0,21,1382,0,1
2021-06-29,IL,1391480,1391480,301,25667,23223,2
2020-03-03,ID,0,0,0,0,0,0
2021-03-15,ND,101150,95374,149,1458,0,1
2020-07-05,IL,148373,147251,639,7230,7020,6
2020-11-07,VT,2202,0,26,58,0,0
2020-09-15,CA,760013,760013,2235,14260,14260,49
2021-10-31,ME,104259,74444,0,1167,1080,0
2020-07-10,DE,12968,12040,114,518,461,0
2020-11-24,IL,674089,674089,9469,12262,11677,150
2021-03-30,NV,303494,303494,221,5239,0,2
2020-06-07,CA,128812,128812,2796,4501,4501,66
2020-11-14,NE,97833,0,1665,779,0,4
2020-03-22,IL,1049,0,296,9,0,3
2022-01-02,NC,1728247,1454124,11759,19768,17384,24
2021-11-05,NE,289282,219863,0,3001,2521,0
2021-01-11,NE,177649,0,870,1772,0,12
2022-02-13,NC,2545747,2138098,3898,22143,19360,45
2022-01-27,AL,1197656,869979,11096,17597,13590,53
2020-03-21,ID,42,0,11,0,0,0
2021-04-20,MI,920288,826276,4940,18442,17322,82
2020-04-30,NE,4461,0,514,70,0,2
2020-11-22,NH,17598,0,317,512,0,4
2020-03-14,WI,19,0,10,0,0,0
2021-10-01,CT,391066,354318,721,8650,7072,21
2022-01-18,CA,7185586,6812354,76374,77306,0,36
2021-12-09,NV,477407,463803,1211,8153,0,7
2020-08-22,ME,4335,3890,19,131,130,1
2020-04-20,DE,3030,2988,188,72,0,0
2021-06-10,ME,68487,50106,38,845,817,2
2021-04-26,VT,21180,0,32,240,0,1
2020-10-29,MS,121716,105577,677,3667,3257,16
2021-01-21,MS,263617,168794,2060,6443,4613,34
2020-07-15,MS,47115,45979,1356,1796,1742,30
2022-02-28,NH,298362,0,633,2377,0,4
2020-07-02,CT,46646,44672,74,4326,3459,2
2021-03-01,IL,1187839,1187839,1143,22759,20536,24
2020-04-25,MS,7140,7111,193,500,499,14
2020-04-30,CT,27700,26140,933,2257,1695,89
2020-05-16,MT,468,468,2,16,16,0
2022-01-30,AL,1218503,886084,5019,17733,13678,42
2020-12-07,ID,111893,93956,1383,1055,965,20
2022-02-17,MI,2340140,2044093,2734,33917,31310,47
2020-02-22,VT,0,0,0,0,0,0
2021-03-06,VT,14795,0,119,206,0,1
2020-03-15,CT,26,0,19,0,0,0
2022-01-13,CT,628789,564847,9604,9442,7723,0
2021-12-13,NH,178099,0,3643,1788,0,7
2021-12-26,WA,830250,0,5046,9784,0,0
2020-05-08,DE,6542,6321,166,213,213,0
2020-04-27,IN,15961,0,949,924,846,31
2020-11-08,DE,27049,25856,314,718,631,2
2020-06-11,IN,38748,0,411,2367,2195,25
2021-07-16,NH,99907,0,32,1381,0,0
2020-02-01,ND,0,0,0,0,0,0
2021-06-30,MT,113755,101503,65,1665,1665,0
2020-12-01,MD,201135,0,2765,4891,4718,33
2021-03-21,NV,301178,301178,227,5172,0,1
2020-05-05,MS,9688,9637,294,658,654,14
2021-11-01,MI,1285518,1137748,10415,23730,22247,39
2021-10-10,NC,1431633,1213378,2583,17669,15533,35
2020-09-15,NE,39044,0,357,436,0,1
2020-09-16,ME,4962,4458,21,138,137,0
2021-09-21,MS,479326,277050,1557,9353,6292,15
2020-06-21,ID,4006,3585,0,89,69,0
2020-05-23,WA,19631,0,289,1057,0,7
2022-02-14,NH,288191,0,0,2294,0,0
2021-05-06,NC,969523,834271,1737,13179,11637,14
2021-08-18,MO,730985,0,3421,10168,0,7
2020-12-28,NC,524971,480537,4185,7641,7100,80
2021-07-13,NC,1012266,865866,898,13684,12068,3
2020-09-10,DE,18710,17738,103,613,541,4
2020-07-04,CA,254745,254745,6510,6247,6247,63
2021-06-19,MD,461697,0,62,9752,9535,4
2021-12-18,NH,183056,0,0,1836,0,0
2021-05-11,WI,666974,603820,573,7666,6917,14
2020-03-25,MD,423,0,74,6,6,1
2021-08-27,VT,25739,0,138,265,0,0
2021-09-13,NC,1305214,1108666,4790,15994,14068,82
2020-04-13,MT,398,0,4,7,0,1
2022-02-05,AL,1243492,902281,0,17984,13858,45
2021-07-20,ID,197456,157966,245,2177,1894,1
2020-02-07,MO,0,0,0,0,0,0
2021-10-16,MS,498302,286255,256,9921,6638,2
2021-06-14,MS,319841,195815,146,7446,5138,0
2021-10-13,AL,807441,605564,1146,15790,12266,39
2020-02-09,WI,0,0,0,0,0,0
2020-05-02,MO,9056,0,68,512,0,18
2021-06-10,WA,441852,0,615,5803,0,10
2021-06-29,MO,618734,0,1313,9311,0,9
2020-05-30,ME,2325,2067,43,89,88,0
2021-01-24,IL,1101819,1101819,3292,20680,18750,35
